UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6
220862,350900,3509,University of Memphis,Memphis,TN,www.memphis.edu,www.collegeportraits.org/TN/UofM/estimator/agree,0,3,1,11,0,0,0,0,0,0,0,0,0,NULL,450,600,460,600,450,580,525,530,515,19,25,20,26,17,24,6,8,22,23,21,7,1031,1031,0,0,0.0021,0.0021,0.0502,0,0.0048,0,0.0928,0.0308,0.0097,0.0139,0,0,0.0339,0.0623,0,0.0291,0.0107,0,0.1091,0.0436,0.0052,0,0.0191,0,0.0537,0.0305,0.0135,0.0381,0,0,0,0,0.045,0.0904,0.1857,0.0236,0,16178,0.4988,0.3936,0.0343,0.0265,0.0025,0.0011,0.0302,0.0083,0.0047,0.2409,1,12258,NULL,9352,11875,14857,16236,16384,NULL,NULL,NULL,NULL,NULL,0.471,0.7583,NULL,0.4179,NULL,0.6224,0.2741,26393.5,293.021956675,0.586424625099,0.41564345794392,NULL,37000,0.58523219823837
220978,351000,3510,Middle Tennessee State University,Murfreesboro,TN,www.mtsu.edu,www.mtsu.edu/financialaid/npcalc/npcalc.htm,0,3,1,12,0,0,0,0,0,0,0,0,0,NULL,450,580,450,570,NULL,NULL,515,510,NULL,19,24,20,25,17,24,NULL,NULL,22,23,21,NULL,1011,1011,0.0281,0,0,0,0.0729,0,0.0082,0,0.083,0,0.0224,0.0168,0.0293,0,0.0209,0.101,0,0.0363,0.0091,0,0.0418,0.0344,0.0036,0,0.0125,0,0.0541,0.0375,0.0216,0.0414,0,0,0,0.0298,0.0955,0.0512,0.1332,0.0154,0,20914,0.6662,0.2066,0.0417,0.026,0.0033,0.001,0.0281,0.0144,0.0129,0.1702,1,9169,NULL,6233,8177,12168,13247,13630,NULL,NULL,NULL,NULL,NULL,0.4485,0.6838,NULL,0.3654,NULL,0.5732,0.2315,22170.5,246.137999525,0.739414440686,0.45341367261128,NULL,36100,0.59218090772628
221014,351100,3511,Milligan College,Milligan College,TN,www.milligan.edu,www.milligan.edu/SFS/costs.html,0,3,2,22,0,0,0,0,0,0,0,0,0,48,480,583,460,583,450,600,532,522,525,22,26,21,29,21,26,NULL,NULL,24,25,24,NULL,1096,1096,0,0,0,0,0.0263,0,0.0395,0,0,0,0,0,0.0746,0,0.0175,0.0132,0,0.0482,0.0219,0,0.0044,0.0965,0,0.0877,0.0088,0,0.0439,0,0.0044,0.0219,0,0,0,0,0.0219,0.25,0.2061,0.0132,0,933,0.8371,0.0493,0.0439,0.0118,0.0064,0.0021,0.0182,0.03,0.0011,0.0568,1,NULL,16772,NULL,NULL,NULL,NULL,NULL,9776,14688,18436,20587,19482,0.3567,0.8678,NULL,NULL,NULL,0.6025,0.149,24100,267.559405,0.885333333333,0.55555222222222,NULL,36400,0.625
221096,683600,6836,Motlow State Community College,Tullahoma,TN,www.mscc.edu,www.mscc.edu/financialaid/netpricecalculator/npcalc.htm,0,2,1,41,0,0,0,0,0,0,0,0,0,NULL,375,515,415,490,NULL,NULL,445,453,NULL,17,21,16,22,16,20,NULL,NULL,19,19,18,NULL,910,910,0,0,0,0,0,0,0.0188,0,0.0721,0,0.0784,0,0.0345,0,0,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972,0.0251,0,0,3901,0.7939,0.0959,0.0418,0.0213,0.0013,0.0008,0.0164,0.0046,0.0241,0.4999,1,7641,NULL,6320,7274,9928,11464,11648,NULL,NULL,NULL,NULL,NULL,0.3066,NULL,0.5307,NULL,0.3516,0.1207,0.2439,5025,55.78780125,0.605582524272,NULL,0.21331205466081,26700,0.43806645274162
221184,814500,8145,Nashville State Community College,Nashville,TN,www.nscc.edu,www.nscc.edu/consumer-information/,0,1,1,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0024,0,0,0,0,0,0.0393,0.022,0.0039,0,0.0542,0,0.0425,0.0102,0,0.5951,0,0,0,0,0,0,0,0,0,0.011,0,0.0181,0.0008,0,0.0008,0.0039,0,0,0.0362,0.0928,0.0668,0,0,8349,0.5463,0.3296,0.0442,0.0362,0.0036,0.0031,0.0182,0.0065,0.0123,0.6093,1,6316,NULL,5750,6462,9171,10231,10509,NULL,NULL,NULL,NULL,NULL,0.4845,NULL,0.4987,NULL,0.4249,0.3538,0.506,13000,144.32665,0.45806694246,NULL,0.16274631449631,30100,0.47794118523597
221254,2106400,21064,O'More College of Design,Franklin,TN,www.omorecollege.edu,www.omorecollege.edu/content/netpricecalculator.html,0,3,2,13,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,25,20,27,17,24,NULL,NULL,23,24,21,NULL,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4857,0,0.5143,0,0,179,0.8603,0.0503,0.0335,0.0335,0.0112,0,0,0,0.0112,0.1844,1,NULL,23090,NULL,NULL,NULL,NULL,NULL,20839,17082,24231,25107,28507,0.322,0.6,NULL,NULL,NULL,0.5122,0.4722,29500,327.510475,0.784810126582,0.55772692307692,NULL,PrivacySuppressed,0.53731346130371
221351,351900,3519,Rhodes College,Memphis,TN,www.rhodes.edu,npc.collegeboard.org/student/app/rhodes,0,3,2,11,0,0,0,0,0,0,0,0,0,66,590,690,580,680,NULL,NULL,640,630,NULL,27,31,28,33,25,30,NULL,NULL,29,31,28,NULL,1288,1288,0,0.0138,0,0,0,0,0.0138,0,0,0,0,0.0359,0,0,0.1077,0,0,0.1685,0.011,0,0,0,0.0331,0,0.0718,0,0.0552,0,0,0.2155,0,0,0,0,0.0608,0,0.1464,0.0663,0,2012,0.7778,0.0586,0.0328,0.0557,0.004,0,0.0303,0.0214,0.0194,0.003,1,NULL,24751,NULL,NULL,NULL,NULL,NULL,17008,21694,24058,24879,29086,0.1426,0.9259,NULL,NULL,NULL,0.3979,0.0025,27000,299.75535,0.947530864198,0.79733433001107,NULL,50300,0.70434784889221
221397,991400,9914,Roane State Community College,Harriman,TN,www.roanestate.edu,www.roanestate.edu/fa/netPriceCalculator,0,2,1,32,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,21,16,22,16,21,NULL,NULL,19,19,19,NULL,910,910,0,0,0,0,0,0,0.0034,0,0.0531,0,0,0,0.0249,0.0056,0,0.3944,0,0,0,0,0,0,0,0,0,0.0588,0,0.0305,0,0.009,0,0,0,0,0,0.3525,0.0678,0,0,4952,0.891,0.0309,0.0254,0.0057,0.0032,0.0006,0.0246,0.0034,0.0151,0.4903,1,7653,NULL,6610,7878,10232,12241,12173,NULL,NULL,NULL,NULL,NULL,0.478,NULL,0.605,NULL,0.4507,0.23,0.2987,11236,124.7426338,0.637219406227,NULL,0.19533501228501,26400,0.48023256659507
221485,1043900,10439,Southwest Tennessee Community College,Memphis,TN,www.southwest.tn.edu,apps.southwest.tn.edu/NetPrice/npcalc.htm,0,2,1,11,0,1,0,0,0,0,0,0,0,NULL,380,510,390,550,NULL,NULL,445,470,NULL,13,18,12,18,14,17,NULL,NULL,16,15,16,NULL,756,756,0,0,0,0,0,0,0.0611,0,0.0036,0,0.0899,0,0.0374,0.018,0,0.3336,0,0.0086,0,0,0,0,0,0,0,0.005,0,0.0101,0,0,0,0.0208,0,0,0.0194,0.2451,0.1474,0,0,10217,0.2867,0.6081,0.0383,0.0226,0.0021,0.0013,0.0254,0.0111,0.0045,0.5411,1,5011,NULL,4811,5382,7104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.597,NULL,0.4703,NULL,0.3231,0,0.4032,PrivacySuppressed,PrivacySuppressed,NULL,NULL,0.07479295238095,24700,0.38771295547485
221519,353400,3534,Sewanee-The University of the South,Sewanee,TN,www.sewanee.edu,www.collegecostcalculator.org/sewaneetheuniversityofthesouth,0,3,2,42,0,0,0,0,0,0,0,0,0,73,580,670,560,650,570,670,625,605,620,26,30,26,33,25,29,7,8,28,30,27,8,1248,1248,0,0.0967,0,0.0453,0,0,0.0091,0,0,0,0,0.0544,0,0,0.1299,0,0,0.1299,0.0181,0,0.1027,0,0.0181,0,0.0332,0,0.0363,0,0,0.1782,0,0,0,0,0.0453,0,0,0.1027,0,1599,0.8268,0.0482,0.04,0.0194,0,0.0006,0.0394,0.0256,0,0.0013,1,NULL,19102,NULL,NULL,NULL,NULL,NULL,7397,34724,7499,18975,22324,0.1756,0.9073,NULL,NULL,NULL,0.167,0.0025,19500,216.489975,0.929166666667,0.78227367773677,NULL,38200,0.60000002384185
221643,1269300,12693,Pellissippi State Community College,Knoxville,TN,www.pstcc.edu/,www.pstcc.edu/financial_aid/,0,2,1,21,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0724,0.0806,0.0141,0.0205,0,0.0806,0,0.0109,0.0164,0,0.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437,0.0328,0.159,0,0,8776,0.8128,0.0852,0.0376,0.0165,0.0042,0.0013,0.0291,0.0117,0.0016,0.4133,1,8601,NULL,7682,8278,10837,12224,12398,NULL,NULL,NULL,NULL,NULL,0.4133,NULL,0.5464,NULL,0.4987,0.2645,0.3083,11250,124.8980625,0.572561185798,NULL,0.21670420979986,26900,0.44595250487327
221661,351800,3518,Southern Adventist University,Collegedale,TN,www.southern.edu,www.southern.edu/enrollment/finances/Pages/financialaidcalculator.aspx#start,0,3,2,21,0,0,0,0,0,0,0,0,0,95,470,600,450,580,460,590,535,515,525,20,25,20,26,18,24,NULL,NULL,23,23,21,NULL,1050,1050,0,0,0,0.0036,0.0413,0,0.0197,0,0.0539,0.0036,0.0036,0.018,0.0126,0,0.0215,0.009,0,0.0969,0.009,0,0.0018,0.0287,0.0126,0.0431,0.0108,0,0.0162,0,0.0269,0.0036,0.0018,0.0072,0,0,0.0503,0.4093,0.0844,0.0108,0,2693,0.5106,0.1129,0.2024,0.0709,0.0052,0.0063,0.0301,0.055,0.0067,0.1285,1,NULL,18668,NULL,NULL,NULL,NULL,NULL,13057,17227,19422,22179,23943,0.3764,0.7696,NULL,0.4,NULL,0.5863,0.1122,26266,291.6064453,0.819235225956,0.5757400752587,NULL,38500,0.60652589797973
221731,352500,3525,Tennessee Wesleyan College,Athens,TN,www.twcnet.edu,www.twcnet.edu/admissions/financial-aid/net-price-calculator/,0,3,2,32,0,0,0,0,0,0,0,0,0,71,430,510,450,540,NULL,NULL,470,495,NULL,19,24,17,24,17,23,NULL,NULL,22,21,20,NULL,1006,1006,0,0,0,0,0,0,0.0035,0,0.0035,0,0,0,0,0,0.0386,0.0035,0,0.0175,0.0211,0,0.0877,0.0877,0,0.007,0.007,0,0.0281,0.0316,0.0211,0,0,0,0,0,0.007,0.2842,0.3088,0.0421,0,1068,0.8202,0.0721,0.0178,0.0103,0.0009,0.0037,0.0159,0.03,0.029,0.0721,1,NULL,12576,NULL,NULL,NULL,NULL,NULL,9838,10108,13603,15809,15850,0.4589,0.6055,NULL,NULL,NULL,0.6667,0.2238,21000,233.14305,0.782340862423,0.4472626198083,NULL,35300,0.58933335542678
221740,352900,3529,The University of Tennessee-Chattanooga,Chattanooga,TN,www.utc.edu,www.utc.edu/Administration/Bursar/fees.php,0,3,1,12,0,0,0,0,0,0,0,0,0,NULL,470,590,470,590,NULL,NULL,530,530,NULL,21,25,19,25,21,26,NULL,NULL,23,22,24,NULL,1069,1069,0,0.0098,0,0,0.039,0,0.0098,0,0.1152,0.0665,0.0159,0.0116,0.003,0.0098,0.0311,0.0073,0,0.0518,0.0073,0,0.0006,0.0762,0.0043,0,0.0299,0,0.0811,0.047,0.0061,0.0579,0,0,0,0,0.0274,0.0744,0.1957,0.0213,0,10184,0.7411,0.1137,0.0321,0.017,0.0024,0.001,0.0777,0.0067,0.0084,0.112,1,12056,NULL,6654,9039,13046,14226,14290,NULL,NULL,NULL,NULL,NULL,0.3527,0.6912,NULL,0.5,NULL,0.6922,0.129,20500,227.592025,0.763765541741,0.37651299297676,NULL,36500,0.5919234752655
221759,353000,3530,The University of Tennessee-Knoxville,Knoxville,TN,www.tennessee.edu,www.collegeportraits.org/TN/UTK/estimator/,0,3,1,12,0,0,0,0,0,0,0,0,0,NULL,520,640,520,650,NULL,NULL,580,585,NULL,24,29,24,31,23,28,NULL,NULL,27,28,26,NULL,1199,1199,0.0441,0.0103,0.0126,0.0184,0.0832,0,0.0072,0,0.0146,0.0965,0,0.0169,0.0252,0,0.0373,0,0,0.0466,0.0065,0,0.0027,0.0526,0.0065,0,0.0182,0,0.0994,0,0.0106,0.0925,0,0,0,0,0.0391,0.0396,0.1969,0.0223,0,20948,0.8059,0.0735,0.0277,0.0285,0.0025,0,0.028,0.0151,0.0188,0.0603,1,14162,NULL,7908,10774,17476,18874,19270,NULL,NULL,NULL,NULL,NULL,0.2991,0.8563,NULL,0.4,NULL,0.4396,0.0883,20338.5,225.799043925,0.8454188705,0.66814976597238,NULL,42300,0.68008297681808
221768,353100,3531,The University of Tennessee-Martin,Martin,TN,www.utm.edu,www.utm.edu/departments/finaid/calculator.php,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,25,20,25,18,24,NULL,NULL,23,23,21,NULL,1050,1050,0.0707,0.0233,0,0,0.0321,0,0.0096,0,0.1221,0.0169,0,0.0112,0.0281,0,0.012,0,0,0.0418,0.0024,0,0.1261,0.0876,0,0,0.0233,0,0.0305,0.0209,0.0297,0.0241,0,0,0,0,0.0337,0.0586,0.1751,0.0201,0,6554,0.7601,0.1688,0.0214,0.0038,0.0026,0,0.0174,0.0259,0,0.0969,1,6933,NULL,4279,6546,10021,11065,10688,NULL,NULL,NULL,NULL,NULL,0.4709,0.6994,NULL,0,NULL,0.5605,0.1888,23750,263.6736875,0.714640198511,0.47643717277486,NULL,34800,0.55425399541854
221838,352200,3522,Tennessee State University,Nashville,TN,www.tnstate.edu,www.tnstate.edu/financial_aid/tuition_calculator.aspx,0,3,1,11,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0103,0,0,0.0047,0.0514,0,0.0131,0,0.1401,0.0411,0.0093,0.0019,0.0299,0,0.0159,0.0103,0,0.0401,0.0037,0,0,0.028,0,0,0.0168,0,0.0607,0.0551,0.0131,0.0355,0,0,0,0,0.028,0.267,0.1195,0.0047,0,6669,0.1655,0.7731,0.0138,0.0135,0.0016,0,0,0.0238,0.0085,0.1891,1,9571,NULL,8719,9532,12460,12494,15501,NULL,NULL,NULL,NULL,NULL,0.6656,0.5978,NULL,0.3415,NULL,0.7748,0.261,28500,316.408425,0.527207107163,0.32101836562763,NULL,35800,0.56625837087631
221847,352300,3523,Tennessee Technological University,Cookeville,TN,www.tntech.edu,www.tntech.edu/financialaid/netprice/,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,450,600,470,650,NULL,NULL,525,560,NULL,20,26,18,25,20,26,NULL,NULL,23,22,23,NULL,1071,1071,0.031,0.0234,0,0,0.0152,0,0.0212,0,0.206,0.125,0.0212,0.0065,0.0326,0,0.0098,0.0717,0,0.0364,0.0065,0,0.0043,0.0505,0,0,0.0293,0,0.0212,0,0,0.0582,0,0,0,0,0.0212,0.0538,0.1467,0.0082,0,9827,0.8229,0.0371,0.024,0.012,0.0018,0.0004,0.023,0.0747,0.004,0.0716,1,11321,NULL,7873,9785,13340,14517,14462,NULL,NULL,NULL,NULL,NULL,0.3695,0.7458,NULL,0.4167,NULL,0.4547,0.1256,15625,173.46953125,0.811641359364,0.51267259797724,NULL,37700,0.64614611864089
221856,352400,3524,Tennessee Temple University,Chattanooga,TN,www.tntemple.edu,www.tntemple.edu/calculator,0,3,2,12,0,0,0,0,0,0,0,0,0,54,380,480,400,530,380,480,430,465,430,16,20,15,21,15,18,4,6,18,18,17,5,878,878,0,0,0,0,0,0,0,0,0.0952,0,0,0.0794,0,0,0.0159,0,0,0,0,0,0.127,0,0,0.2381,0,0,0.2063,0,0,0,0,0,0,0,0,0,0.2063,0.0317,0,704,0.6094,0.2642,0.0398,0.0028,0.0199,0,0.0355,0.0284,0,0.3594,1,NULL,15003,NULL,NULL,NULL,NULL,NULL,14563,12513,15330,18887,18538,0.7909,0.6667,NULL,0,NULL,0.9395,0.467,22583,250.71759515,0.581196581197,0.22133278688524,NULL,33300,0.38857144117355
221892,352600,3526,Trevecca Nazarene University,Nashville,TN,www.trevecca.edu,npc.collegeboard.org/student/app/trevecca,0,3,2,11,0,0,0,0,0,0,0,0,0,59,480,590,450,570,NULL,NULL,535,510,NULL,19,26,19,27,17,25,NULL,NULL,23,23,21,NULL,1049,1049,0,0,0,0,0.0474,0,0.0763,0,0.0974,0,0,0,0,0,0.0053,0.0053,0,0.0289,0.0079,0,0.0158,0.0211,0.0105,0.0579,0.0079,0,0.0237,0.0079,0.0211,0,0,0,0,0,0.0289,0.0632,0.4579,0.0158,0,1448,0.7079,0.078,0.0325,0.011,0.0097,0.0014,0.0193,0.0104,0.1298,0.3101,1,NULL,16904,NULL,NULL,NULL,NULL,NULL,14529,16517,16933,17826,18279,0.4226,0.7479,NULL,0.6,NULL,0.713,0.2922,18750,208.1634375,0.860284605433,0.50837489539748,NULL,39500,0.67979454994201
221908,537800,5378,Northeast State Community College,Blountville,TN,www.NortheastState.edu,www.northeaststate.edu/financialAid.aspx?id=786&terms=Net%20Price,0,2,1,41,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.0149,0,0.0083,0,0.0656,0,0.0199,0,0,0.3344,0,0,0,0,0.3112,0,0,0,0,0.0033,0,0.0041,0,0,0.0075,0.0183,0.0266,0,0,0.1071,0.0788,0,0,5052,0.8947,0.0327,0.0176,0.0036,0.0057,0,0.0113,0.0016,0.0329,0.3884,1,6658,NULL,6004,6486,8757,10799,10300,NULL,NULL,NULL,NULL,NULL,0.518,NULL,0.5632,NULL,0.404,0.2299,0.3796,9000,99.91845,0.550609756098,NULL,0.20916395676691,26100,0.39617991447448
221953,352700,3527,Tusculum College,Greeneville,TN,www.tusculum.edu,www.tusculum.edu/npc/index.html,0,3,2,32,0,0,0,0,0,0,0,0,0,66,400,520,440,520,NULL,NULL,460,480,NULL,18,23,17,23,17,22,NULL,NULL,21,20,20,NULL,961,961,0,0.0066,0,0,0.0175,0,0,0,0.238,0,0,0,0,0,0.0306,0,0,0.0349,0.0066,0,0.0153,0.0568,0,0,0,0,0.0306,0,0,0.0044,0,0,0,0,0.0131,0.0066,0.5393,0,0,1844,0.833,0.1139,0.0211,0.0043,0.006,0,0.0016,0.0201,0,0.0559,1,NULL,18222,NULL,NULL,NULL,NULL,NULL,17415,17989,18840,21382,19438,0.5874,0.5,NULL,NULL,NULL,0.753,0.4376,27911,309.86931755,0.742193755004,0.31284321880651,NULL,40000,0.65533524751663
221971,352800,3528,Union University,Jackson,TN,www.uu.edu,www.uu.edu/financialaid/undergraduate/npc/,0,3,2,13,0,0,0,0,0,0,0,0,0,75,580,680,520,670,NULL,NULL,630,595,NULL,22,29,23,31,21,27,NULL,NULL,26,27,24,NULL,1174,1174,0,0,0,0,0.0229,0,0.0198,0,0.0748,0.0214,0,0.0198,0.0046,0,0.026,0,0,0.0427,0.0046,0,0.1786,0.0427,0.0412,0.0031,0.0153,0,0.058,0,0.0672,0.0229,0,0,0,0,0.0214,0.2458,0.0534,0.0137,0,2565,0.7236,0.1747,0.0242,0.0121,0.0019,0.0004,0.014,0.014,0.0351,0.1524,1,NULL,21779,NULL,NULL,NULL,NULL,NULL,18354,20030,23054,23402,25898,0.281,0.9382,NULL,0.9143,NULL,0.5108,0.2895,23438,260.2098479,0.84789311408,0.64993170731707,NULL,37400,0.66507935523986
221999,353500,3535,Vanderbilt University,Nashville,TN,www.vanderbilt.edu,npc.collegeboard.org/student/app/vanderbilt,0,3,2,11,0,0,0,0,0,0,0,0,0,NULL,700,780,710,790,680,770,740,750,725,32,34,32,35,30,35,8,10,33,34,33,9,1475,1475,0,0,0,0.0155,0.0239,0,0.0179,0,0.0466,0.1624,0,0.034,0.0054,0,0.0346,0,0,0.0657,0.0179,0,0.0967,0,0.0185,0,0.0203,0,0.0478,0,0.009,0.3027,0,0,0,0,0.037,0,0,0.0442,0,6794,0.6057,0.0802,0.0792,0.0848,0.0038,0.0006,0.0489,0.0578,0.039,0.0057,1,NULL,17340,NULL,NULL,NULL,NULL,NULL,7411,6793,9047,16926,32971,0.1429,0.9732,NULL,NULL,NULL,0.1349,0.0023,13750,152.6531875,0.950101832994,0.92359202209266,NULL,60900,0.79385966062545
222053,991200,9912,Volunteer State Community College,Gallatin,TN,www.volstate.edu,www.volstate.edu/FinancialAid/Cost.php,0,2,1,21,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.0174,0,0.0232,0,0,0,0.0356,0.0265,0,0.3689,0,0,0,0,0,0,0,0,0,0.0008,0,0.0968,0,0,0,0,0,0,0,0.3524,0.0786,0,0,6415,0.8025,0.0957,0.0371,0.014,0.002,0.0008,0.0161,0.0058,0.026,0.4669,1,9201,NULL,7859,8501,11359,12641,12683,NULL,NULL,NULL,NULL,NULL,0.3877,NULL,0.5714,NULL,0.4311,0.2042,0.3027,6500,72.163325,0.638529886914,NULL,0.1759239708561,30100,0.52585315704345
222062,886300,8863,Walters State Community College,Morristown,TN,www.ws.edu,www.ws.edu/about/admin/planning-research/right-to-know/net-price-calculator/default.shtmhtm,0,1,1,13,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0021,0,0,0,0,0,0.0098,0.0041,0.0139,0,0.0155,0,0.0103,0,0,0.5291,0,0,0,0,0,0,0,0,0,0,0,0.0866,0,0,0,0,0,0,0,0.2898,0.0387,0,0,4789,0.9211,0.0248,0.0226,0.0067,0.0021,0.0002,0.0169,0.0048,0.0008,0.3466,1,4068,NULL,3364,3594,6975,8004,9131,NULL,NULL,NULL,NULL,NULL,0.427,NULL,0.5552,NULL,0.3915,0.1316,0.2485,6275.5,69.670914775,0.623032311516,NULL,0.2508374768089,26200,0.40504997968673
222105,1155300,11553,William Moore College of Technology,Memphis,TN,www.williamrmoore.org,www.williamrmoore.org,0,1,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,219,0.484,0.5068,0.0046,0,0.0046,0,0,0,0,0.6073,1,NULL,11256,NULL,NULL,NULL,NULL,NULL,11227,11720,NULL,NULL,NULL,0.3212,NULL,0.8333,NULL,0.8228,0,0.6986,NULL,NULL,NULL,NULL,0.900015,PrivacySuppressed,PrivacySuppressed
222178,353700,3537,Abilene Christian University,Abilene,TX,www.acu.edu,www.acu.edu/campusoffices/sfs/calculator/freshmen.html,0,3,2,12,0,0,0,0,0,0,0,0,0,74,470,580,490,600,450,560,525,545,505,21,27,21,27,21,27,6,8,24,24,24,7,1087,1087,0.0098,0.0113,0.0042,0,0.0731,0,0.0295,0,0.0999,0,0,0.0028,0.0675,0,0.0267,0,0,0.0605,0.0042,0,0.0647,0.038,0,0.0155,0.0056,0,0.0534,0.0141,0.0225,0.0295,0,0,0,0,0.052,0.083,0.218,0.0141,0,3647,0.7069,0.076,0.1206,0.0099,0.0036,0.0005,0.0373,0.0417,0.0036,0.0398,1,NULL,24106,NULL,NULL,NULL,NULL,NULL,20836,21230,22504,25333,27831,0.2347,0.7941,NULL,NULL,NULL,0.5601,0.0381,26237.5,291.290036875,0.84783931832,0.57846861471861,NULL,40200,0.63650792837142
222567,353900,3539,Alvin Community College,Alvin,TX,www.alvincollege.edu,www.alvincollege.edu/netprice/netpricecalculator/npcalc.htm,0,2,1,21,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.012,0,0.034,0.03,0.028,0,0.044,0,0.007,0.062,0,0.202,0,0.001,0.005,0,0,0.001,0,0,0.001,0.094,0.012,0.068,0,0.003,0,0.018,0,0,0.011,0.292,0.075,0,0,4227,0.5238,0.0958,0.3104,0.0416,0.005,0.0033,0,0,0.0201,0.6849,1,7436,NULL,6638,8217,9209,10229,NULL,NULL,NULL,NULL,NULL,NULL,0.1545,NULL,0.5836,NULL,0.4394,0.0728,0.2841,6750,74.9388375,0.682302771855,NULL,0.16297205692108,33000,0.5555555820465
